n,algorithm,comparisons,swaps
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,quick_sort,24883,14828
2000,select_dual_pivot_quick_sort,19983,14392
2000,quick_sort,24883,14828
2000,select_quick_sort,16096,11900
2000,dual_pivot_quick_sort,16096,11900
2000,select_dual_pivot_quick_sort,19983,14392
2100,dual_pivot_quick_sort,16433,13007
2100,quick_sort,25884,13598
2100,select_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,select_quick_sort,16433,13007
2100,dual_pivot_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,dual_pivot_quick_sort,16433,13007
2100,select_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,select_quick_sort,16433,13007
2100,dual_pivot_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,dual_pivot_quick_sort,16433,13007
2100,select_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,select_quick_sort,16433,13007
2100,dual_pivot_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,select_quick_sort,16433,13007
2100,quick_sort,25884,13598
2100,dual_pivot_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,select_quick_sort,16433,13007
2100,dual_pivot_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,dual_pivot_quick_sort,16433,13007
2100,select_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,dual_pivot_quick_sort,16433,13007
2100,select_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,dual_pivot_quick_sort,16433,13007
2100,select_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,dual_pivot_quick_sort,16433,13007
2100,select_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,select_quick_sort,16433,13007
2100,quick_sort,25884,13598
2100,dual_pivot_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,select_quick_sort,16433,13007
2100,quick_sort,25884,13598
2100,dual_pivot_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,dual_pivot_quick_sort,16433,13007
2100,quick_sort,25884,13598
2100,select_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,select_quick_sort,16433,13007
2100,quick_sort,25884,13598
2100,dual_pivot_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,select_quick_sort,16433,13007
2100,dual_pivot_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,select_quick_sort,16433,13007
2100,dual_pivot_quick_sort,16433,13007
2100,quick_sort,25884,13598
2100,select_dual_pivot_quick_sort,20352,14691
2100,select_quick_sort,16433,13007
2100,quick_sort,25884,13598
2100,dual_pivot_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,dual_pivot_quick_sort,16433,13007
2100,quick_sort,25884,13598
2100,select_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,select_quick_sort,16433,13007
2100,quick_sort,25884,13598
2100,dual_pivot_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,select_quick_sort,16433,13007
2100,dual_pivot_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,dual_pivot_quick_sort,16433,13007
2100,select_quick_sort,16433,13007
2100,quick_sort,25884,13598
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,dual_pivot_quick_sort,16433,13007
2100,select_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,dual_pivot_quick_sort,16433,13007
2100,select_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,dual_pivot_quick_sort,16433,13007
2100,select_quick_sort,16433,13007
2100,quick_sort,25884,13598
2100,select_dual_pivot_quick_sort,20352,14691
2100,dual_pivot_quick_sort,16433,13007
2100,select_quick_sort,16433,13007
2100,quick_sort,25884,13598
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,dual_pivot_quick_sort,16433,13007
2100,select_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,select_quick_sort,16433,13007
2100,dual_pivot_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,quick_sort,25884,13598
2100,select_quick_sort,16433,13007
2100,dual_pivot_quick_sort,16433,13007
2100,select_dual_pivot_quick_sort,20352,14691
2100,dual_pivot_quick_sort,16433,13007
2100,quick_sort,25884,13598
